date,ticker,mode,value,invested
2019-06-07,SPY,dd_hybrid,4369.07,3700.00
2019-06-10,SPY,dd_hybrid,4389.12,3700.00
2019-06-11,SPY,dd_hybrid,4388.06,3700.00
2019-06-12,SPY,dd_hybrid,4380.31,3700.00
2019-06-13,SPY,dd_hybrid,4398.39,3700.00
2019-06-14,SPY,dd_hybrid,4393.53,3700.00
2019-06-17,SPY,dd_hybrid,4395.20,3700.00
2019-06-18,SPY,dd_hybrid,4441.22,3700.00
2019-06-19,SPY,dd_hybrid,4451.25,3700.00
2019-06-20,SPY,dd_hybrid,4493.78,3700.00
2019-06-21,SPY,dd_hybrid,4487.24,3700.00
2019-06-24,SPY,dd_hybrid,4481.75,3700.00
2019-06-25,SPY,dd_hybrid,4437.79,3700.00
2019-06-26,SPY,dd_hybrid,4433.36,3700.00
2019-06-27,SPY,dd_hybrid,4449.08,3700.00
2019-06-28,SPY,dd_hybrid,4471.98,3700.00
2019-07-01,SPY,dd_hybrid,4612.58,3800.00
2019-07-02,SPY,dd_hybrid,4624.59,3800.00
2019-07-03,SPY,dd_hybrid,4661.56,3800.00
2019-07-05,SPY,dd_hybrid,4656.26,3800.00
2019-07-08,SPY,dd_hybrid,4630.68,3800.00
2019-07-09,SPY,dd_hybrid,4636.45,3800.00
2019-07-10,SPY,dd_hybrid,4658.60,3800.00
2019-07-11,SPY,dd_hybrid,4669.52,3800.00
2019-07-12,SPY,dd_hybrid,4690.43,3800.00
2019-07-15,SPY,dd_hybrid,4691.98,3800.00
2019-07-16,SPY,dd_hybrid,4676.85,3800.00
2019-07-17,SPY,dd_hybrid,4645.03,3800.00
2019-07-18,SPY,dd_hybrid,4662.03,3800.00
2019-07-19,SPY,dd_hybrid,4636.14,3800.00
2019-07-22,SPY,dd_hybrid,4647.52,3800.00
2019-07-23,SPY,dd_hybrid,4680.75,3800.00
2019-07-24,SPY,dd_hybrid,4702.75,3800.00
2019-07-25,SPY,dd_hybrid,4680.29,3800.00
2019-07-26,SPY,dd_hybrid,4711.64,3800.00
2019-07-29,SPY,dd_hybrid,4703.06,3800.00
2019-07-30,SPY,dd_hybrid,4691.52,3800.00
2019-07-31,SPY,dd_hybrid,4640.19,3800.00
2019-08-01,SPY,dd_hybrid,4699.79,3900.00
2019-08-02,SPY,dd_hybrid,4664.40,3900.00
2019-08-05,SPY,dd_hybrid,4524.12,3900.00
2019-08-06,SPY,dd_hybrid,4587.57,3900.00
2019-08-07,SPY,dd_hybrid,4590.28,3900.00
2019-08-08,SPY,dd_hybrid,4680.34,3900.00
2019-08-09,SPY,dd_hybrid,4648.46,3900.00
2019-08-12,SPY,dd_hybrid,4591.87,3900.00
2019-08-13,SPY,dd_hybrid,4663.28,3900.00
2019-08-14,SPY,dd_hybrid,4525.40,3900.00
2019-08-15,SPY,dd_hybrid,4537.36,3900.00
2019-08-16,SPY,dd_hybrid,4604.30,3900.00
2019-08-19,SPY,dd_hybrid,4659.78,3900.00
2019-08-20,SPY,dd_hybrid,4624.07,3900.00
2019-08-21,SPY,dd_hybrid,4661.69,3900.00
2019-08-22,SPY,dd_hybrid,4660.25,3900.00
2019-08-23,SPY,dd_hybrid,4540.54,3900.00
2019-08-26,SPY,dd_hybrid,4590.75,3900.00
2019-08-27,SPY,dd_hybrid,4572.74,3900.00
2019-08-28,SPY,dd_hybrid,4604.94,3900.00
2019-08-29,SPY,dd_hybrid,4663.76,3900.00
2019-08-30,SPY,dd_hybrid,4661.69,3900.00
2019-09-03,SPY,dd_hybrid,4734.43,4000.00
2019-09-04,SPY,dd_hybrid,4788.17,4000.00
2019-09-05,SPY,dd_hybrid,4849.72,4000.00
2019-09-06,SPY,dd_hybrid,4853.47,4000.00
2019-09-09,SPY,dd_hybrid,4855.91,4000.00
2019-09-10,SPY,dd_hybrid,4854.77,4000.00
2019-09-11,SPY,dd_hybrid,4889.29,4000.00
2019-09-12,SPY,dd_hybrid,4906.23,4000.00
2019-09-13,SPY,dd_hybrid,4902.97,4000.00
2019-09-16,SPY,dd_hybrid,4887.83,4000.00
2019-09-17,SPY,dd_hybrid,4900.20,4000.00
2019-09-18,SPY,dd_hybrid,4903.13,4000.00
2019-09-19,SPY,dd_hybrid,4902.81,4000.00
2019-09-20,SPY,dd_hybrid,4879.64,4000.00
2019-09-23,SPY,dd_hybrid,4878.50,4000.00
2019-09-24,SPY,dd_hybrid,4840.22,4000.00
2019-09-25,SPY,dd_hybrid,4868.85,4000.00
2019-09-26,SPY,dd_hybrid,4858.70,4000.00
2019-09-27,SPY,dd_hybrid,4832.53,4000.00
2019-09-30,SPY,dd_hybrid,4854.94,4000.00
2019-10-01,SPY,dd_hybrid,4897.19,4100.00
2019-10-02,SPY,dd_hybrid,4810.68,4100.00
2019-10-03,SPY,dd_hybrid,4850.10,4100.00
2019-10-04,SPY,dd_hybrid,4915.73,4100.00
2019-10-07,SPY,dd_hybrid,4894.52,4100.00
2019-10-08,SPY,dd_hybrid,4818.53,4100.00
2019-10-09,SPY,dd_hybrid,4864.29,4100.00
2019-10-10,SPY,dd_hybrid,4897.19,4100.00
2019-10-11,SPY,dd_hybrid,4947.96,4100.00
2019-10-14,SPY,dd_hybrid,4942.45,4100.00
2019-10-15,SPY,dd_hybrid,4991.38,4100.00
2019-10-16,SPY,dd_hybrid,4983.36,4100.00
2019-10-17,SPY,dd_hybrid,4998.06,4100.00
2019-10-18,SPY,dd_hybrid,4976.18,4100.00
2019-10-21,SPY,dd_hybrid,5009.92,4100.00
2019-10-22,SPY,dd_hybrid,4993.55,4100.00
2019-10-23,SPY,dd_hybrid,5008.08,4100.00
2019-10-24,SPY,dd_hybrid,5016.26,4100.00
2019-10-25,SPY,dd_hybrid,5036.81,4100.00
2019-10-28,SPY,dd_hybrid,5065.20,4100.00
2019-10-29,SPY,dd_hybrid,5063.69,4100.00
2019-10-30,SPY,dd_hybrid,5079.23,4100.00
2019-10-31,SPY,dd_hybrid,5065.70,4100.00
2019-11-01,SPY,dd_hybrid,5212.63,4200.00
2019-11-04,SPY,dd_hybrid,5233.57,4200.00
2019-11-05,SPY,dd_hybrid,5227.78,4200.00
2019-11-06,SPY,dd_hybrid,5228.97,4200.00
2019-11-07,SPY,dd_hybrid,5247.36,4200.00
2019-11-08,SPY,dd_hybrid,5260.30,4200.00
2019-11-11,SPY,dd_hybrid,5250.26,4200.00
2019-11-12,SPY,dd_hybrid,5261.32,4200.00
2019-11-13,SPY,dd_hybrid,5263.03,4200.00
2019-11-14,SPY,dd_hybrid,5270.69,4200.00
2019-11-15,SPY,dd_hybrid,5308.83,4200.00
2019-11-18,SPY,dd_hybrid,5312.74,4200.00
2019-11-19,SPY,dd_hybrid,5311.21,4200.00
2019-11-20,SPY,dd_hybrid,5291.46,4200.00
2019-11-21,SPY,dd_hybrid,5282.95,4200.00
2019-11-22,SPY,dd_hybrid,5294.70,4200.00
2019-11-25,SPY,dd_hybrid,5335.73,4200.00
2019-11-26,SPY,dd_hybrid,5347.82,4200.00
2019-11-27,SPY,dd_hybrid,5371.66,4200.00
2019-11-29,SPY,dd_hybrid,5351.74,4200.00
2019-12-02,SPY,dd_hybrid,5406.27,4300.00
2019-12-03,SPY,dd_hybrid,5370.02,4300.00
2019-12-04,SPY,dd_hybrid,5403.15,4300.00
2019-12-05,SPY,dd_hybrid,5412.87,4300.00
2019-12-06,SPY,dd_hybrid,5462.31,4300.00
2019-12-09,SPY,dd_hybrid,5445.13,4300.00
2019-12-10,SPY,dd_hybrid,5439.06,4300.00
2019-12-11,SPY,dd_hybrid,5454.50,4300.00
2019-12-12,SPY,dd_hybrid,5501.52,4300.00
2019-12-13,SPY,dd_hybrid,5504.81,4300.00
2019-12-16,SPY,dd_hybrid,5542.63,4300.00
2019-12-17,SPY,dd_hybrid,5543.84,4300.00
2019-12-18,SPY,dd_hybrid,5544.19,4300.00
2019-12-19,SPY,dd_hybrid,5566.91,4300.00
2019-12-20,SPY,dd_hybrid,5591.32,4300.00
2019-12-23,SPY,dd_hybrid,5599.86,4300.00
2019-12-24,SPY,dd_hybrid,5600.04,4300.00
2019-12-26,SPY,dd_hybrid,5629.85,4300.00
2019-12-27,SPY,dd_hybrid,5628.45,4300.00
2019-12-30,SPY,dd_hybrid,5597.42,4300.00
2019-12-31,SPY,dd_hybrid,5611.02,4300.00
2020-01-02,SPY,dd_hybrid,5763.49,4400.00
2020-01-03,SPY,dd_hybrid,5719.85,4400.00
2020-01-06,SPY,dd_hybrid,5741.67,4400.00
2020-01-07,SPY,dd_hybrid,5725.53,4400.00
2020-01-08,SPY,dd_hybrid,5756.04,4400.00
2020-01-09,SPY,dd_hybrid,5795.07,4400.00
2020-01-10,SPY,dd_hybrid,5778.40,4400.00
2020-01-13,SPY,dd_hybrid,5818.14,4400.00
2020-01-14,SPY,dd_hybrid,5809.27,4400.00
2020-01-15,SPY,dd_hybrid,5822.40,4400.00
2020-01-16,SPY,dd_hybrid,5870.83,4400.00
2020-01-17,SPY,dd_hybrid,5889.10,4400.00
2020-01-21,SPY,dd_hybrid,5877.57,4400.00
2020-01-22,SPY,dd_hybrid,5878.28,4400.00
2020-01-23,SPY,dd_hybrid,5885.02,4400.00
2020-01-24,SPY,dd_hybrid,5832.68,4400.00
2020-01-27,SPY,dd_hybrid,5739.19,4400.00
2020-01-28,SPY,dd_hybrid,5799.33,4400.00
2020-01-29,SPY,dd_hybrid,5794.54,4400.00
2020-01-30,SPY,dd_hybrid,5813.35,4400.00
2020-01-31,SPY,dd_hybrid,5707.79,4400.00
2020-02-03,SPY,dd_hybrid,5850.19,4500.00
2020-02-04,SPY,dd_hybrid,5939.35,4500.00
2020-02-05,SPY,dd_hybrid,6007.94,4500.00
2020-02-06,SPY,dd_hybrid,6028.16,4500.00
2020-02-07,SPY,dd_hybrid,5996.03,4500.00
2020-02-10,SPY,dd_hybrid,6040.79,4500.00
2020-02-11,SPY,dd_hybrid,6051.26,4500.00
2020-02-12,SPY,dd_hybrid,6090.25,4500.00
2020-02-13,SPY,dd_hybrid,6083.75,4500.00
2020-02-14,SPY,dd_hybrid,6093.50,4500.00
2020-02-18,SPY,dd_hybrid,6077.79,4500.00
2020-02-19,SPY,dd_hybrid,6106.85,4500.00
2020-02-20,SPY,dd_hybrid,6081.76,4500.00
2020-02-21,SPY,dd_hybrid,6019.13,4500.00
2020-02-24,SPY,dd_hybrid,5819.50,4500.00
2020-02-25,SPY,dd_hybrid,5643.16,4500.00
2020-02-26,SPY,dd_hybrid,5622.40,4500.00
2020-02-27,SPY,dd_hybrid,5369.89,4500.00
2020-02-28,SPY,dd_hybrid,5347.33,4500.00
2020-03-02,SPY,dd_hybrid,5678.91,4600.00
2020-03-03,SPY,dd_hybrid,5516.30,4600.00
2020-03-04,SPY,dd_hybrid,5748.17,4600.00
2020-03-05,SPY,dd_hybrid,5557.09,4600.00
2020-03-06,SPY,dd_hybrid,5465.23,4600.00
2020-03-09,SPY,dd_hybrid,5038.42,4600.00
2020-03-10,SPY,dd_hybrid,5299.14,4600.00
2020-03-11,SPY,dd_hybrid,5040.81,4600.00
2020-03-12,SPY,dd_hybrid,4558.52,4600.00
2020-03-13,SPY,dd_hybrid,4948.21,4600.00
2020-03-16,SPY,dd_hybrid,4406.76,4600.00
2020-03-17,SPY,dd_hybrid,4644.69,4600.00
2020-03-18,SPY,dd_hybrid,4409.52,4600.00
2020-03-19,SPY,dd_hybrid,4418.89,4600.00
2020-03-20,SPY,dd_hybrid,4228.46,4600.00
2020-03-23,SPY,dd_hybrid,4120.34,4600.00
2020-03-24,SPY,dd_hybrid,4493.66,4600.00
2020-03-25,SPY,dd_hybrid,4560.93,4600.00
2020-03-26,SPY,dd_hybrid,4827.24,4600.00
2020-03-27,SPY,dd_hybrid,4683.46,4600.00
2020-03-30,SPY,dd_hybrid,4835.56,4600.00
2020-03-31,SPY,dd_hybrid,4763.48,4600.00
2020-04-01,SPY,dd_hybrid,4649.10,4700.00
2020-04-02,SPY,dd_hybrid,4756.38,4700.00
2020-04-03,SPY,dd_hybrid,4687.63,4700.00
2020-04-06,SPY,dd_hybrid,5002.48,4700.00
2020-04-07,SPY,dd_hybrid,5007.58,4700.00
2020-04-08,SPY,dd_hybrid,5175.68,4700.00
2020-04-09,SPY,dd_hybrid,5254.44,4700.00
2020-04-13,SPY,dd_hybrid,5206.47,4700.00
2020-04-14,SPY,dd_hybrid,5360.02,4700.00
2020-04-15,SPY,dd_hybrid,5246.13,4700.00
2020-04-16,SPY,dd_hybrid,5271.44,4700.00
2020-04-17,SPY,dd_hybrid,5413.85,4700.00
2020-04-20,SPY,dd_hybrid,5318.47,4700.00
2020-04-21,SPY,dd_hybrid,5156.98,4700.00
2020-04-22,SPY,dd_hybrid,5271.44,4700.00
2020-04-23,SPY,dd_hybrid,5271.06,4700.00
2020-04-24,SPY,dd_hybrid,5344.53,4700.00
2020-04-27,SPY,dd_hybrid,5421.59,4700.00
2020-04-28,SPY,dd_hybrid,5396.66,4700.00
2020-04-29,SPY,dd_hybrid,5537.94,4700.00
2020-04-30,SPY,dd_hybrid,5486.38,4700.00
2020-05-01,SPY,dd_hybrid,5441.13,4800.00
2020-05-04,SPY,dd_hybrid,5456.14,4800.00
2020-05-05,SPY,dd_hybrid,5506.55,4800.00
2020-05-06,SPY,dd_hybrid,5469.23,4800.00
2020-05-07,SPY,dd_hybrid,5535.22,4800.00
2020-05-08,SPY,dd_hybrid,5626.81,4800.00
2020-05-11,SPY,dd_hybrid,5627.96,4800.00
2020-05-12,SPY,dd_hybrid,5515.79,4800.00
2020-05-13,SPY,dd_hybrid,5418.24,4800.00
2020-05-14,SPY,dd_hybrid,5483.08,4800.00
2020-05-15,SPY,dd_hybrid,5508.28,4800.00
2020-05-18,SPY,dd_hybrid,5676.06,4800.00
2020-05-19,SPY,dd_hybrid,5617.76,4800.00
2020-05-20,SPY,dd_hybrid,5713.20,4800.00
2020-05-21,SPY,dd_hybrid,5673.76,4800.00
2020-05-22,SPY,dd_hybrid,5684.53,4800.00
2020-05-26,SPY,dd_hybrid,5754.57,4800.00
2020-05-27,SPY,dd_hybrid,5840.19,4800.00
2020-05-28,SPY,dd_hybrid,5829.41,4800.00
2020-05-29,SPY,dd_hybrid,5855.39,4800.00
2020-06-01,SPY,dd_hybrid,6079.06,5000.00
2020-06-02,SPY,dd_hybrid,6129.39,5000.00
2020-06-03,SPY,dd_hybrid,6210.96,5000.00
2020-06-04,SPY,dd_hybrid,6194.65,5000.00
2020-06-05,SPY,dd_hybrid,6353.41,5000.00
2020-06-08,SPY,dd_hybrid,6430.21,5000.00
2020-06-09,SPY,dd_hybrid,6382.26,5000.00
2020-06-10,SPY,dd_hybrid,6346.65,5000.00
2020-06-11,SPY,dd_hybrid,5980.77,5000.00
2020-06-12,SPY,dd_hybrid,6052.39,5000.00
2020-06-15,SPY,dd_hybrid,6108.90,5000.00
2020-06-16,SPY,dd_hybrid,6226.48,5000.00
2020-06-17,SPY,dd_hybrid,6200.62,5000.00
2020-06-18,SPY,dd_hybrid,6203.00,5000.00
2020-06-19,SPY,dd_hybrid,6167.56,5000.00
2020-06-22,SPY,dd_hybrid,6207.12,5000.00
2020-06-23,SPY,dd_hybrid,6235.70,5000.00
2020-06-24,SPY,dd_hybrid,6076.63,5000.00
2020-06-25,SPY,dd_hybrid,6141.78,5000.00
2020-06-26,SPY,dd_hybrid,5995.90,5000.00
2020-06-29,SPY,dd_hybrid,6084.03,5000.00
2020-06-30,SPY,dd_hybrid,6161.96,5000.00
2020-07-01,SPY,dd_hybrid,6405.12,5200.00
2020-07-02,SPY,dd_hybrid,6440.39,5200.00
2020-07-06,SPY,dd_hybrid,6539.82,5200.00
2020-07-07,SPY,dd_hybrid,6472.37,5200.00
2020-07-08,SPY,dd_hybrid,6521.87,5200.00
2020-07-09,SPY,dd_hybrid,6484.75,5200.00
2020-07-10,SPY,dd_hybrid,6550.96,5200.00
2020-07-13,SPY,dd_hybrid,6494.23,5200.00
2020-07-14,SPY,dd_hybrid,6578.39,5200.00
2020-07-15,SPY,dd_hybrid,6638.83,5200.00
2020-07-16,SPY,dd_hybrid,6616.97,5200.00
2020-07-17,SPY,dd_hybrid,6636.14,5200.00
2020-07-20,SPY,dd_hybrid,6689.78,5200.00
2020-07-21,SPY,dd_hybrid,6704.01,5200.00
2020-07-22,SPY,dd_hybrid,6742.17,5200.00
2020-07-23,SPY,dd_hybrid,6661.72,5200.00
2020-07-24,SPY,dd_hybrid,6618.82,5200.00
2020-07-27,SPY,dd_hybrid,6667.09,5200.00
2020-07-28,SPY,dd_hybrid,6624.80,5200.00
2020-07-29,SPY,dd_hybrid,6706.28,5200.00
2020-07-30,SPY,dd_hybrid,6682.35,5200.00
2020-07-31,SPY,dd_hybrid,6735.16,5200.00
2020-08-03,SPY,dd_hybrid,6981.98,5400.00
2020-08-04,SPY,dd_hybrid,7008.95,5400.00
2020-08-05,SPY,dd_hybrid,7052.48,5400.00
2020-08-06,SPY,dd_hybrid,7099.62,5400.00
2020-08-07,SPY,dd_hybrid,7104.72,5400.00
2020-08-10,SPY,dd_hybrid,7125.96,5400.00
2020-08-11,SPY,dd_hybrid,7067.13,5400.00
2020-08-12,SPY,dd_hybrid,7165.67,5400.00
2020-08-13,SPY,dd_hybrid,7152.71,5400.00
2020-08-14,SPY,dd_hybrid,7152.92,5400.00
2020-08-17,SPY,dd_hybrid,7175.65,5400.00
2020-08-18,SPY,dd_hybrid,7191.15,5400.00
2020-08-19,SPY,dd_hybrid,7161.21,5400.00
2020-08-20,SPY,dd_hybrid,7183.50,5400.00
2020-08-21,SPY,dd_hybrid,7208.99,5400.00
2020-08-24,SPY,dd_hybrid,7282.04,5400.00
2020-08-25,SPY,dd_hybrid,7307.52,5400.00
2020-08-26,SPY,dd_hybrid,7380.78,5400.00
2020-08-27,SPY,dd_hybrid,7396.92,5400.00
2020-08-28,SPY,dd_hybrid,7444.70,5400.00
2020-08-31,SPY,dd_hybrid,7417.73,5400.00
2020-09-01,SPY,dd_hybrid,7587.59,5500.00
2020-09-02,SPY,dd_hybrid,7697.34,5500.00
2020-09-03,SPY,dd_hybrid,7432.44,5500.00
2020-09-04,SPY,dd_hybrid,7371.76,5500.00
2020-09-08,SPY,dd_hybrid,7170.34,5500.00
2020-09-09,SPY,dd_hybrid,7311.94,5500.00
2020-09-10,SPY,dd_hybrid,7184.97,5500.00
2020-09-11,SPY,dd_hybrid,7188.63,5500.00
2020-09-14,SPY,dd_hybrid,7283.32,5500.00
2020-09-15,SPY,dd_hybrid,7320.11,5500.00
2020-09-16,SPY,dd_hybrid,7291.06,5500.00
2020-09-17,SPY,dd_hybrid,7226.94,5500.00
2020-09-18,SPY,dd_hybrid,7143.74,5500.00
2020-09-21,SPY,dd_hybrid,7064.23,5500.00
2020-09-22,SPY,dd_hybrid,7136.17,5500.00
2020-09-23,SPY,dd_hybrid,6970.68,5500.00
2020-09-24,SPY,dd_hybrid,6989.26,5500.00
2020-09-25,SPY,dd_hybrid,7102.25,5500.00
2020-09-28,SPY,dd_hybrid,7220.22,5500.00
2020-09-29,SPY,dd_hybrid,7180.89,5500.00
2020-09-30,SPY,dd_hybrid,7235.34,5500.00
2020-10-01,SPY,dd_hybrid,7381.79,5600.00
2020-10-02,SPY,dd_hybrid,7311.71,5600.00
2020-10-05,SPY,dd_hybrid,7441.36,5600.00
2020-10-06,SPY,dd_hybrid,7335.58,5600.00
2020-10-07,SPY,dd_hybrid,7463.27,5600.00
2020-10-08,SPY,dd_hybrid,7529.41,5600.00
2020-10-09,SPY,dd_hybrid,7596.65,5600.00
2020-10-12,SPY,dd_hybrid,7718.86,5600.00
2020-10-13,SPY,dd_hybrid,7668.49,5600.00
2020-10-14,SPY,dd_hybrid,7620.30,5600.00
2020-10-15,SPY,dd_hybrid,7610.89,5600.00
2020-10-16,SPY,dd_hybrid,7606.28,5600.00
2020-10-19,SPY,dd_hybrid,7490.64,5600.00
2020-10-20,SPY,dd_hybrid,7520.65,5600.00
2020-10-21,SPY,dd_hybrid,7506.41,5600.00
2020-10-22,SPY,dd_hybrid,7547.59,5600.00
2020-10-23,SPY,dd_hybrid,7573.21,5600.00
2020-10-26,SPY,dd_hybrid,7433.26,5600.00
2020-10-27,SPY,dd_hybrid,7407.64,5600.00
2020-10-28,SPY,dd_hybrid,7154.45,5600.00
2020-10-29,SPY,dd_hybrid,7227.16,5600.00
2020-10-30,SPY,dd_hybrid,7151.83,5600.00
2020-11-02,SPY,dd_hybrid,7331.98,5700.00
2020-11-03,SPY,dd_hybrid,7461.44,5700.00
2020-11-04,SPY,dd_hybrid,7628.19,5700.00
2020-11-05,SPY,dd_hybrid,7776.96,5700.00
2020-11-06,SPY,dd_hybrid,7775.19,5700.00
2020-11-09,SPY,dd_hybrid,7872.89,5700.00
2020-11-10,SPY,dd_hybrid,7861.34,5700.00
2020-11-11,SPY,dd_hybrid,7919.74,5700.00
2020-11-12,SPY,dd_hybrid,7842.91,5700.00
2020-11-13,SPY,dd_hybrid,7951.49,5700.00
2020-11-16,SPY,dd_hybrid,8050.75,5700.00
2020-11-17,SPY,dd_hybrid,8007.45,5700.00
2020-11-18,SPY,dd_hybrid,7911.08,5700.00
2020-11-19,SPY,dd_hybrid,7944.39,5700.00
2020-11-20,SPY,dd_hybrid,7889.99,5700.00
2020-11-23,SPY,dd_hybrid,7937.28,5700.00
2020-11-24,SPY,dd_hybrid,8065.18,5700.00
2020-11-25,SPY,dd_hybrid,8052.75,5700.00
2020-11-27,SPY,dd_hybrid,8075.17,5700.00
2020-11-30,SPY,dd_hybrid,8039.42,5700.00
2020-12-01,SPY,dd_hybrid,8227.35,5800.00
2020-12-02,SPY,dd_hybrid,8244.66,5800.00
2020-12-03,SPY,dd_hybrid,8242.42,5800.00
2020-12-04,SPY,dd_hybrid,8313.44,5800.00
2020-12-07,SPY,dd_hybrid,8296.36,5800.00
2020-12-08,SPY,dd_hybrid,8320.64,5800.00
2020-12-09,SPY,dd_hybrid,8246.01,5800.00
2020-12-10,SPY,dd_hybrid,8243.31,5800.00
2020-12-11,SPY,dd_hybrid,8233.65,5800.00
2020-12-14,SPY,dd_hybrid,8196.79,5800.00
2020-12-15,SPY,dd_hybrid,8307.60,5800.00
2020-12-16,SPY,dd_hybrid,8320.64,5800.00
2020-12-17,SPY,dd_hybrid,8367.17,5800.00
2020-12-18,SPY,dd_hybrid,8333.76,5800.00
2020-12-21,SPY,dd_hybrid,8303.96,5800.00
2020-12-22,SPY,dd_hybrid,8289.96,5800.00
2020-12-23,SPY,dd_hybrid,8297.41,5800.00
2020-12-24,SPY,dd_hybrid,8329.70,5800.00
2020-12-28,SPY,dd_hybrid,8401.25,5800.00
2020-12-29,SPY,dd_hybrid,8385.23,5800.00
2020-12-30,SPY,dd_hybrid,8397.19,5800.00
2020-12-31,SPY,dd_hybrid,8439.85,5800.00
2021-01-04,SPY,dd_hybrid,8424.95,5900.00
2021-01-05,SPY,dd_hybrid,8482.98,5900.00
2021-01-06,SPY,dd_hybrid,8533.70,5900.00
2021-01-07,SPY,dd_hybrid,8660.48,5900.00
2021-01-08,SPY,dd_hybrid,8709.83,5900.00
2021-01-11,SPY,dd_hybrid,8651.12,5900.00
2021-01-12,SPY,dd_hybrid,8652.95,5900.00
2021-01-13,SPY,dd_hybrid,8676.25,5900.00
2021-01-14,SPY,dd_hybrid,8645.86,5900.00
2021-01-15,SPY,dd_hybrid,8582.81,5900.00
2021-01-19,SPY,dd_hybrid,8650.20,5900.00
2021-01-20,SPY,dd_hybrid,8769.91,5900.00
2021-01-21,SPY,dd_hybrid,8777.91,5900.00
2021-01-22,SPY,dd_hybrid,8746.84,5900.00
2021-01-25,SPY,dd_hybrid,8781.33,5900.00
2021-01-26,SPY,dd_hybrid,8767.62,5900.00
2021-01-27,SPY,dd_hybrid,8553.34,5900.00
2021-01-28,SPY,dd_hybrid,8626.90,5900.00
2021-01-29,SPY,dd_hybrid,8454.20,5900.00
2021-02-01,SPY,dd_hybrid,8694.92,6000.00
2021-02-02,SPY,dd_hybrid,8817.87,6000.00
2021-02-03,SPY,dd_hybrid,8824.80,6000.00
2021-02-04,SPY,dd_hybrid,8925.10,6000.00
2021-02-05,SPY,dd_hybrid,8960.23,6000.00
2021-02-08,SPY,dd_hybrid,9024.94,6000.00
2021-02-09,SPY,dd_hybrid,9018.93,6000.00
2021-02-10,SPY,dd_hybrid,9015.00,6000.00
2021-02-11,SPY,dd_hybrid,9029.56,6000.00
2021-02-12,SPY,dd_hybrid,9074.16,6000.00
2021-02-16,SPY,dd_hybrid,9066.31,6000.00
2021-02-17,SPY,dd_hybrid,9068.39,6000.00
2021-02-18,SPY,dd_hybrid,9029.79,6000.00
2021-02-19,SPY,dd_hybrid,9013.85,6000.00
2021-02-22,SPY,dd_hybrid,8944.52,6000.00
2021-02-23,SPY,dd_hybrid,8955.38,6000.00
2021-02-24,SPY,dd_hybrid,9054.06,6000.00
2021-02-25,SPY,dd_hybrid,8835.89,6000.00
2021-02-26,SPY,dd_hybrid,8790.36,6000.00
2021-03-01,SPY,dd_hybrid,9103.45,6100.00
2021-03-02,SPY,dd_hybrid,9032.41,6100.00
2021-03-03,SPY,dd_hybrid,8912.77,6100.00
2021-03-04,SPY,dd_hybrid,8802.48,6100.00
2021-03-05,SPY,dd_hybrid,8964.41,6100.00
2021-03-08,SPY,dd_hybrid,8919.78,6100.00
2021-03-09,SPY,dd_hybrid,9047.13,6100.00
2021-03-10,SPY,dd_hybrid,9103.45,6100.00
2021-03-11,SPY,dd_hybrid,9195.75,6100.00
2021-03-12,SPY,dd_hybrid,9208.13,6100.00
2021-03-15,SPY,dd_hybrid,9263.05,6100.00
2021-03-16,SPY,dd_hybrid,9251.36,6100.00
2021-03-17,SPY,dd_hybrid,9282.91,6100.00
2021-03-18,SPY,dd_hybrid,9147.85,6100.00
2021-03-19,SPY,dd_hybrid,9130.92,6100.00
2021-03-22,SPY,dd_hybrid,9203.83,6100.00
2021-03-23,SPY,dd_hybrid,9131.39,6100.00
2021-03-24,SPY,dd_hybrid,9084.97,6100.00
2021-03-25,SPY,dd_hybrid,9136.08,6100.00
2021-03-26,SPY,dd_hybrid,9283.30,6100.00
2021-03-29,SPY,dd_hybrid,9278.61,6100.00
2021-03-30,SPY,dd_hybrid,9254.00,6100.00
2021-03-31,SPY,dd_hybrid,9291.51,6100.00
2021-04-01,SPY,dd_hybrid,9491.85,6200.00
2021-04-05,SPY,dd_hybrid,9628.08,6200.00
2021-04-06,SPY,dd_hybrid,9622.40,6200.00
2021-04-07,SPY,dd_hybrid,9633.53,6200.00
2021-04-08,SPY,dd_hybrid,9679.26,6200.00
2021-04-09,SPY,dd_hybrid,9749.64,6200.00
2021-04-12,SPY,dd_hybrid,9753.19,6200.00
2021-04-13,SPY,dd_hybrid,9782.09,6200.00
2021-04-14,SPY,dd_hybrid,9748.69,6200.00
2021-04-15,SPY,dd_hybrid,9853.41,6200.00
2021-04-16,SPY,dd_hybrid,9886.35,6200.00
2021-04-19,SPY,dd_hybrid,9837.77,6200.00
2021-04-20,SPY,dd_hybrid,9765.74,6200.00
2021-04-21,SPY,dd_hybrid,9858.15,6200.00
2021-04-22,SPY,dd_hybrid,9768.11,6200.00
2021-04-23,SPY,dd_hybrid,9874.02,6200.00
2021-04-26,SPY,dd_hybrid,9894.64,6200.00
2021-04-27,SPY,dd_hybrid,9892.51,6200.00
2021-04-28,SPY,dd_hybrid,9889.66,6200.00
2021-04-29,SPY,dd_hybrid,9952.69,6200.00
2021-04-30,SPY,dd_hybrid,9887.29,6200.00
2021-05-03,SPY,dd_hybrid,10008.62,6300.00
2021-05-04,SPY,dd_hybrid,9946.87,6300.00
2021-05-05,SPY,dd_hybrid,9949.98,6300.00
